,feature,importance
6288,CG6123,0.011531173
6273,CG6044,0.011526876
1276,CG11294,0.011525473
1186,CG10949,0.011519953
4977,CG3842,0.011518589
106,Actbeta,0.011518513
11033,Pex6,0.011509441
1116,CG10681,0.011502524
8457,Fit1,0.011500136
6336,CG6300,0.011493046
6190,CG5767,0.011492383
1069,CG10495,0.011492105
9931,mgl,0.011491509
9982,Mlc2,0.01148794
7263,CG9897,0.011483281
12058,Scm,0.011480968
10186,mthl1,0.011479278
2826,CG15546,0.011479087
5017,CG4036,0.011476816
12564,Sptr,0.011476724
13270,Ugt303A1,0.011475535
10526,nom,0.01146398
10059,mRpL21,0.011463451
3377,CG18539,0.01146195
4425,CG33229,0.011459397
590,betaggt-II,0.011457253
11381,Prosap,0.011455335
2540,CG14812,0.01145357
11055,Pgant9,0.011450987
9681,loj,0.011447695
13186,TwdlM,0.011441681
11142,PIG-N,0.0114391325
7334,ChLD3,0.011438692
12303,skl,0.011431832
8854,Gss1,0.011426173
1543,CG12236,0.0114261145
11473,pygo,0.011421536
9244,Ipod,0.01142111
1248,CG11164,0.011418632
6786,CG8008,0.011416873
5587,CG43707,0.011416488
205,AlkB,0.011415701
10801,Or74a,0.0114127835
3970,CG31648,0.011412298
971,CG10154,0.011407113
12268,sigmar,0.011405418
4861,CG34454,0.011405006
6693,CG7675,0.011402614
13062,Trl,0.011397921
13169,tup,0.011394134
3939,CG31528,0.011390075
10824,Orc4,0.011389988
12594,Srp54k,0.011387484
1234,CG11127,0.011386206
5566,CG43646,0.011385416
11275,ppk10,0.0113815265
8314,Epac,0.01137863
5970,CG4950,0.01137787
13080,trus,0.011376052
10430,Nepl6,0.011375158
11079,PGRP-SC1a,0.011373556
10480,ninaB,0.011372285
12631,St1,0.011371763
191,Aldh-III,0.0113683455
1450,CG11892,0.011368141
4744,CG34247,0.011358558
812,CapaR,0.011358253
6151,CG5599,0.011357534
12012,Sarm,0.011356631
7494,Cp16,0.011355833
7654,Cul6,0.011352163
6306,CG6184,0.01134928
29,a10,0.011346381
3276,CG17919,0.011346161
10600,nSyb,0.011345743
3534,CG2678,0.011343307
3461,CG2034,0.011337172
4021,CG31778,0.01133709
10672,Obp19c,0.011337007
7470,corolla,0.011333215
12132,Sema1b,0.011329616
9812,Mcad,0.011328987
13272,Ugt303B2,0.011328912
10080,mRpL44,0.011327383
882,Cda9,0.011324036
5233,CG42674,0.011322994
1905,CG13306,0.011319196
12108,Sec23,0.011315862
10489,NitFhit,0.011315576
6558,CG7201,0.011313427
11689,RhoGAP15B,0.011312393
4318,CG32751,0.011312306
4564,CG33757,0.011307977
6100,CG5382,0.011304651
5389,CG43103,0.011301089
11720,Rim2,0.0113005405
11795,RpII215,0.011298673
2570,CG14877,0.011293232
6384,CG6503,0.011290076
4307,CG32706,0.011288042
10367,ND-B14.7,0.011286442
1904,CG13305,0.011283897
509,b6,0.011280142
3047,CG16989,0.01127779
12465,Sp1,0.011276902
1807,CG1307,0.011276751
5831,CG4562,0.011274428
8832,Grip128,0.011273745
12657,ste24a,0.0112713175
752,CaBP1,0.011270266
41,Aatf,0.011267684
7642,Ctr9,0.0112647405
10519,Noa36,0.01126465
3479,CG2124,0.011259353
8297,en,0.011256426
6527,CG7084,0.011253095
5118,CG42360,0.011250635
8536,Fum1,0.011249389
1078,CG10543,0.011246692
6644,CG7484,0.011246276
2149,CG13895,0.011246268
9552,l(3)L1231,0.011238488
10542,nord,0.01123511
4129,CG32102,0.011232753
4351,CG32856,0.011230075
10734,Octbeta2R,0.011226769
6687,CG7646,0.011222928
13201,twf,0.011219572
12096,sdk,0.011218913
3186,CG17562,0.011216574
12664,stg1,0.011216243
614,BicD,0.01121262
11046,Pgant1,0.01120811
4514,CG33543,0.011208002
3385,CG18563,0.011202764
12556,Spt,0.011202007
11634,REG,0.011201625
9157,ifc,0.011180062
5469,CG43249,0.011179432
2733,CG15309,0.011179246
883,CDase,0.0111792125
1646,CG12655,0.011177116
3372,CG18528,0.011168447
3243,CG17765,0.011167988
9111,htk,0.011167792
10335,Nckx30C,0.011164603
3319,CG18190,0.011162153
10888,ovo,0.011162131
9564,Lam,0.011159456
13172,tutl,0.011159135
1519,CG12134,0.011158952
11508,Rab18,0.011158592
3873,CG31288,0.011154486
9997,mmy,0.011153176
10703,Obp69a,0.0111527005
6631,CG7420,0.011137448
12173,Sf3b6,0.011136771
12015,Sas-6,0.011133262
3132,CG17266,0.011133153
582,beta-Spec,0.011132752
4331,CG32808,0.011130678
11844,RpL5,0.0111239245
523,bam,0.011122998
11496,qtc,0.011120759
1453,CG11899,0.01111621
2967,CG16700,0.011112345
8056,Dro,0.011109007
235,alpha-Man-IIb,0.011107949
11430,Pstk,0.011101751
793,calypso,0.011096875
11161,pins,0.01108942
10764,Or1a,0.011085264
3197,CG17597,0.011084759
8227,eIF4E1,0.011079421
151,Ae2,0.0110753095
9892,Mes4,0.01107393
11739,RNaseX25,0.011072543
18,312,0.01107173
2638,CG15043,0.011066822
12866,Ten-a,0.011066122
304,AP-1mu,0.01106598
1291,CG11349,0.0110636065
7724,Cyp4d8,0.0110634575
6290,CG6126,0.011059284
13336,UQCR-Q,0.011058092
12607,Sry-beta,0.011055028
1397,CG11695,0.011052459
3731,CG30427,0.011051019
11770,Rop,0.011050983
76,Acn,0.011050689
12830,Taz,0.011050172
1205,CG11030,0.011043073
12146,Sep5,0.011038534
8873,GstE3,0.011037464
4190,CG32266,0.011036452
10226,muc,0.011035642
9420,kek3,0.011031516
8071,dsb,0.01103014
4578,CG33777,0.011029001
10109,mRpS30,0.011027973
2222,CG14082,0.011027492
12660,step,0.011024129
9823,Mco4,0.01102254
8970,Hexim,0.011019312
13531,wek,0.01101855
12429,Snx3,0.011018047
6945,CG8611,0.011014813
11528,Rab9,0.011013122
4692,CG34180,0.011012916
6934,CG8560,0.011010805
1957,CG13423,0.011009518
13079,trsn,0.011009358
1867,CG13204,0.011009223
6258,CG5989,0.011005248
5655,CG43965,0.011001856
2440,CG14570,0.011000546
1741,CG12971,0.010999162
447,Atg8a,0.010996751
7300,Chchd3,0.010991505
7359,CIA30,0.010984022
7708,Cyp317a1,0.010982394
9054,HP4,0.010980438
10140,msn,0.010980369
7844,Def,0.01097964
455,Atox1,0.010979061
7913,DIP-beta,0.010976754
5950,CG4872,0.010972344
12031,SC35,0.010971928
10415,Nepl10,0.010969726
1415,CG11760,0.010967101
13348,Usp10,0.010965108
6935,CG8562,0.010963238
5385,CG43095,0.0109630115
10114,mRpS5,0.010955943
233,alpha-Man-Ic,0.010955931
12559,Spt3,0.010955494
9517,l(2)34Fd,0.010954181
5862,CG4615,0.010953216
9722,Lsp2,0.010946711
8925,Hasp,0.010936077
12175,sfl,0.010935311
5055,CG4168,0.010935266
2241,CG14118,0.0109272925
10758,Optix,0.010925984
8685,GlcT,0.010923008
4306,CG32700,0.010921487
7661,cv-d,0.010920697
10015,mol,0.010918573
4382,CG33093,0.01091644
9382,jumu,0.0109135425
13585,Xxylt,0.010911414
5140,CG42399,0.010910384
2635,CG1504,0.010909132
10697,Obp57c,0.01090628
7490,COX8,0.010905794
6083,CG5323,0.01090144
13487,vsg,0.010900824
8129,E23,0.01089863
5287,CG42784,0.0108976085
2490,CG14683,0.010895519
7341,chp,0.010894351
6202,CG5805,0.010893703
3031,CG1695,0.010891044
736,bys,0.010888127
1949,CG13397,0.010887024
5468,CG43248,0.010886709
4927,CG3651,0.010886585
5662,CG43998,0.01088515
897,CdGAPr,0.010884914
8982,hid,0.010884336
10709,Obp83g,0.010880911
4191,CG32267,0.010878616
8719,GlyT,0.010874601
4006,CG31735,0.010872352
1559,CG12301,0.010871314
6931,CG8545,0.010869931
5181,CG42542,0.010869105
7390,ClC-c,0.01086892
12052,Schip1,0.010868318
11879,RpS13,0.010866951
171,AIF,0.010865844
4546,CG33679,0.010859421
8055,drm,0.010853449
6465,CG6841,0.010853359
223,alpha-Est2,0.010852726
99,Acsl,0.010852006
9876,mei-S332,0.0108519085
13564,wun,0.010849957
8545,futsch,0.010849141
5362,CG43064,0.010844
13578,Xpc,0.010839563
12807,Tango10,0.010839028
9838,Mec2,0.010835538
9802,Max,0.010834885
13034,Traf4,0.010834041
6982,CG8785,0.010832421
2025,CG13594,0.010831087
9543,l(3)72Dn,0.01082927
12287,Sirt4,0.010828719
1941,CG13377,0.010825734
10528,nompB,0.010824748
6743,CG7860,0.010822184
2290,CG14244,0.0108216815
1539,CG12219,0.010821508
7945,Dll,0.010821072
604,BG642312,0.010819705
6181,CG5728,0.010818272
12598,SRPK,0.010816838
1635,CG12605,0.0108116595
11314,Ppt1,0.010810658
9027,Hmt-1,0.010808788
8562,GAA1,0.010806759
9833,Mdr49,0.0108046755
6506,CG7006,0.010802654
13660,ZnT35C,0.010801696
13409,Vha36-1,0.01079204
6580,CG7271,0.010791834
4354,CG3294,0.010787616
8856,GstD10,0.010785676
8609,gb,0.010785166
2867,CG15650,0.01078192
12084,SdhA,0.010781583
12149,Ser12,0.01077619
10906,p47,0.010775998
2244,CG14130,0.010771465
7671,CycG,0.010764427
6523,CG7071,0.010762929
9933,mgr,0.010756874
7692,Cyp303a1,0.010755191
13634,Zdhhc8,0.010752117
1271,CG11275,0.010747616
9351,Jheh3,0.010747384
6456,CG6800,0.010745473
11835,RpL36A,0.010739152
522,ball,0.010735536
6821,CG8128,0.010734116
3046,CG16986,0.0107337395
7862,Dgat2,0.010733244
9784,MAN1,0.01073248
12947,TkR86C,0.010731994
12662,SteXh:CG42398,0.010730907
3357,CG18428,0.01072928
5068,CG42237,0.010728657
4000,CG31710,0.010726637
3485,CG2150,0.010723353
10980,Pdcd4,0.010720686
7643,ctrip,0.01071929
4667,CG34148,0.010718052
10515,Nnf1a,0.010717363
3155,CG17350,0.010713327
3712,CG30384,0.010711327
12485,Spc25,0.010710386
8695,glob1,0.01070429
12381,Smyd4-1,0.010701829
13652,Zip99C,0.01069793
5922,CG4763,0.010697147
12907,THG,0.010695501
13000,tor,0.010694521
4813,CG34353,0.010691312
6175,CG5707,0.010689361
6669,CG7567,0.01068151
13132,Tsp74F,0.01067655
6914,CG8490,0.010676518
10317,Naprt,0.0106746955
7145,CG9452,0.010669252
8514,Fs,0.010661456
12583,Sras,0.010661431
5548,CG43407,0.010659525
7745,Cyp6a8,0.010657252
3254,CG17801,0.010656656
9885,Men-b,0.010654549
3238,CG17751,0.01065231
10220,mtSSB,0.010651589
12476,SPARC,0.0106510045
6828,CG8142,0.0106508685
3279,CG17929,0.010640999
8809,Gr8a,0.010637748
6146,CG5577,0.010632847
5718,CG44329,0.010627142
7451,cona,0.010627122
6401,CG6610,0.010625949
10321,nau,0.01062436
9669,LManVI,0.010622903
10075,mRpL4,0.010619455
11141,PIG-M,0.010618412
13280,Ugt35B1,0.010616124
4823,CG34377,0.010609419
3103,CG17190,0.010606373
7664,cyc,0.01060269
9013,hkb,0.010601709
1299,CG11368,0.010598652
3501,CG2233,0.01059659
10879,OtopLa,0.010595413
11815,RpL22,0.010592934
8984,Hil,0.010586031
7729,Cyp4g15,0.010578967
512,bab1,0.010577096
6533,CG7110,0.010570259
9212,INPP5E,0.010565175
3057,CG17027,0.010563971
7769,cyst,0.010563907
7128,CG9394,0.010563688
8117,E(spl)m7-HLH,0.010561196
908,Cdk8,0.010552875
814,Capr,0.010545227
7163,CG9522,0.010544852
2287,CG14234,0.010544148
11031,Pex3,0.010538661
13093,Tsen54,0.010537649
9133,iav,0.01053592
3841,CG31211,0.0105323205
8943,Hdc,0.010526835
13293,Ugt37C2,0.010526082
5106,CG42336,0.010524699
11602,Rcd-1,0.010523979
5935,CG4820,0.010520906
7147,CG9459,0.010518422
9070,Hr83,0.010517606
9897,meso18E,0.0105173495
12867,Ten-m,0.01051478
11800,rpk,0.010513707
197,Alg14,0.010508224
3433,CG1889,0.010506259
556,beat-Ib,0.01050316
3004,CG16812,0.010501519
7366,cin,0.010498129
4887,CG3529,0.010496903
5774,CG45002,0.010488606
9029,Hmu,0.010486464
4388,CG33108,0.010485244
7278,CG9934,0.010485179
9614,lectin-28C,0.010484035
11073,PGRP-LD,0.01048209
7091,CG9269,0.010481744
5991,CG5003,0.010476666
10595,nSMase,0.010463051
2510,CG14721,0.010461675
7339,CHOp24,0.010459702
6411,CG6656,0.010458437
8455,Fis1,0.01045653
7933,dj-1beta,0.010455302
1191,CG10960,0.010452441
13551,wntD,0.010451008
10655,O-fut2,0.010448791
3448,CG1965,0.010444553
7712,Cyp4aa1,0.010444337
9777,Mal-A6,0.010442953
2999,CG16790,0.010442373
12872,Tep1,0.010441251
5078,CG42260,0.010438692
3599,CG30036,0.010425047
3811,CG31121,0.010423792
6174,CG5704,0.010420746
12840,TBCD,0.010419657
5892,CG4650,0.010419634
1577,CG12374,0.010414779
2253,CG14153,0.010413969
10948,path,0.010413944
5060,CG4199,0.010406735
8509,Frq1,0.010404447
757,Cad74A,0.010403423
11378,Prosalpha6,0.010392011
8992,HIPP1,0.010389519
926,cer,0.01038938
8948,hebe,0.010388518
10937,Parg,0.010385816
2651,CG15096,0.010385119
12168,Sf3a2,0.010383114
9522,l(2)37Cd,0.010382622
792,Calx,0.010381329
1826,CG13102,0.0103804
4533,CG33647,0.010379417
7149,CG9471,0.0103792455
7847,Dek,0.01037807
5616,CG43795,0.010376838
8262,elB,0.010369253
8553,fz3,0.010368844
7716,Cyp4ad1,0.010367929
12962,TMEM216,0.010367863
11488,qkr58E-3,0.0103658475
11144,PIG-P,0.010363039
3644,CG30148,0.010362414
8294,emp,0.010358617
918,Cen,0.010357205
10861,Osi22,0.0103528015
5193,CG42566,0.010349285
7446,comm2,0.0103490865
9687,loqs,0.01034375
4220,CG32379,0.010340288
9009,HisCl1,0.010337785
12901,tgy,0.0103357425
10731,Oct-TyrR,0.010335279
13588,yellow-b,0.010334301
6668,CG7565,0.010334004
2869,CG15653,0.01033368
8563,GABA-B-R1,0.01033256
9662,Lkr,0.010328777
8642,Gdi,0.010328198
10902,P32,0.010321455
890,Cdc42,0.010320784
10048,mRpL11,0.01032037
1157,CG10866,0.010317747
406,ASPP,0.010316531
2585,CG14915,0.010315308
3882,CG31326,0.010310051
7166,CG9536,0.010304368
11552,Raf,0.010304068
8372,fab1,0.010300053
7726,Cyp4e2,0.010295644
2293,CG14247,0.010293413
11166,PIP5K59B,0.010291752
11740,RNaseZ,0.010290527
2986,CG16753,0.01028792
8406,Fbxl4,0.010285418
9878,Meics,0.010285381
9073,Hrb87F,0.010282175
3431,CG18870,0.010281138
181,Akt1,0.010278975
12856,tefu,0.010275897
1555,CG12288,0.010274072
9894,Mesh1,0.010273146
1129,CG10747,0.010269389
9360,JMJD7,0.010269177
13446,Vm26Aa,0.010261944
907,Cdk7,0.010259167
2760,CG15390,0.010258103
8428,FER,0.010257649
8811,Gr93a,0.010255968
10867,Osi6,0.010253057
6597,CG7326,0.010251048
11627,red,0.010248497
6328,CG6283,0.0102482075
6794,CG8032,0.010248082
4609,CG33978,0.010247661
10725,obst-J,0.010246896
6493,CG6961,0.010246475
2934,CG15891,0.010246006
6473,CG6878,0.010244915
3274,CG1791,0.010239263
12018,sau,0.010235489
1945,CG13386,0.010235011
13077,Trs31,0.010234964
11637,Regnase-1,0.010231412
217,Alp9,0.010231385
689,brp,0.010229606
2267,CG14194,0.010225892
11380,Prosalpha7,0.010221653
12670,stj,0.010221093
12922,tilB,0.010218367
13378,vanin-like,0.010213654
5823,CG4553,0.010210092
9178,Ilp7,0.01020317
6954,CG8654,0.010202337
2368,CG14407,0.010198898
8965,Hesr,0.010195891
9705,Lrr47,0.010195657
2245,CG14131,0.0101948185
912,Cds,0.010193984
6848,CG8204,0.010190221
3553,CG2816,0.01018697
5667,CG44005,0.010185
6451,CG6785,0.010182738
10644,Nurf-38,0.010181452
2562,CG14856,0.010177326
3862,CG31265,0.010176075
7916,DIP-epsilon,0.010175999
1169,CG10911,0.010174505
850,Ccdc85,0.010167627
7283,CG9953,0.010166434
8238,eIF5,0.010166367
13465,Vps24,0.010163799
9053,HP1Lcsd,0.01016072
11868,Rpn9,0.010156802
8266,elg1,0.010155762
5549,CG4341,0.010155072
3078,CG17110,0.010154145
3549,CG2790,0.010151204
1642,CG12640,0.010145256
2000,CG1354,0.010144917
9343,jef,0.010142687
11082,ph-d,0.010140626
1901,CG13297,0.010139553
8029,dpr6,0.010138306
12164,sev,0.010136071
103,Act79B,0.010133601
826,Cat,0.010133048
7703,Cyp313a3,0.01013129
11921,Rrp1,0.010128525
12729,Suv3,0.010125682
2691,CG15199,0.010125449
2256,CG14160,0.010125398
3159,CG17364,0.010124776
9898,MESR3,0.010116222
1356,CG11563,0.010114579
12405,sni,0.010114262
10307,nAChRbeta3,0.010114105
8867,GstE10,0.010112226
9729,LUBEL,0.010112087
7787,da,0.010111706
9186,Imp,0.010108114
3877,CG31301,0.010107957
5500,CG43322,0.010104835
765,CadN,0.010104637
10331,Nc73EF,0.010102995
26,7B2,0.010098611
13162,ttv,0.010095104
8889,GstZ2,0.010091566
98,Acph-1,0.010090463
10323,Naxd,0.010083082
5568,CG43658,0.010082991
1600,CG12483,0.010081855
1933,CG13364,0.01008078
4965,CG3793,0.010078252
5730,CG44422,0.0100764325
6588,CG7296,0.010073253
10626,Nup160,0.010072715
5615,CG43789,0.010072224
12000,san,0.010070105
9136,IBIN,0.010068968
6482,CG6910,0.010067951
702,Bsg,0.010067673
11538,RabX5,0.010065972
100,Act42A,0.01006255
228,alpha-Est7,0.010062448
9350,Jheh2,0.010062378
12674,stnA,0.010060979
10863,Osi24,0.0100599695
7725,Cyp4e1,0.010057278
834,Cbl,0.010056743
13437,vir,0.01005619
9921,MFS14,0.010052418
187,alc,0.010050881
5574,CG43672,0.01005077
8944,hdly,0.010049312
7611,CrzR,0.010045762
4884,CG3526,0.010045671
355,Arl5,0.010042009
12302,SKIP,0.010040638
9190,ImpE3,0.010035006
4746,CG34250,0.010032851
3603,CG30046,0.010029325
1373,CG1161,0.010027706
11399,Prp3,0.010025836
5064,CG42231,0.010020741
10044,MRP,0.010018928
4975,CG3831,0.0100183
4372,CG33056,0.010012181
9492,kud,0.010009268
11074,PGRP-LE,0.010006659
3220,CG17691,0.010004882
8207,eIF2D,0.010003448
6775,CG7987,0.00999912
10092,mRpS10,0.009996304
8994,hiro,0.00999237
9629,lft,0.009990297
9645,lin-28,0.0099882735
4962,CG3781,0.009986678
2790,CG15458,0.009985986
4322,CG32767,0.0099820895
12815,Tango9,0.009980993
2893,CG15739,0.009969176
3367,CG18493,0.009968702
12924,Tim10,0.009967026
5366,CG43070,0.009965154
9462,kmr,0.009962379
12439,Sod2,0.009960846
617,bigmax,0.009959908
4712,CG34205,0.009958801
9835,Mdr65,0.009956276
526,Bap170,0.009954758
9631,Lgr3,0.009953725
9690,lovit,0.009951108
4367,CG3301,0.00994835
5470,CG4325,0.0099459
8933,HBS1,0.009944118
8143,eater,0.009938567
5351,CG43054,0.009936812
541,bbx,0.009933164
4902,CG3587,0.009932418
3041,CG16978,0.009930413
7555,Cpr65Ec,0.00992412
9104,Hsp70Ab,0.009922612
10088,mRpL52,0.009921531
4059,CG31871,0.009920932
9165,Ih,0.009918897
5581,CG43689,0.009918494
3896,CG31371,0.009915267
7882,Dhc62B,0.009912462
2157,CG13919,0.009911123
9383,Jupiter,0.009910297
306,AP-2alpha,0.009905132
13460,Vps15,0.009904437
6909,CG8475,0.009903745
11752,robl,0.009903285
12392,SmydA-7,0.00990225
11590,Rbfox1,0.009898031
10633,Nup43,0.009897199
9881,melt,0.009895783
6330,CG6290,0.009889836
6651,CG7512,0.009889817
13662,ZnT49B,0.009886369
11713,Rich,0.009878222
2303,CG14270,0.009871567
10096,mRpS17,0.00986996
9109,HSPC300,0.009869885
7318,CheB53a,0.009869809
9951,mIF3,0.009868748
11955,run,0.00986779
4722,CG34216,0.009866019
10875,Ostgamma,0.009864933
9491,Kua,0.00986449
11423,Psi,0.009861147
4553,CG33695,0.009858775
6137,CG5550,0.009858688
11416,Psc,0.009858011
8043,Dredd,0.009856474
7392,CLIP-190,0.009854631
4941,CG3706,0.009852954
571,Bem46,0.009852235
7075,CG9184,0.009850359
10210,Mtp,0.009845336
11866,Rpn7,0.009842099
34,AANATL2,0.009838828
10811,Or85f,0.009836875
5612,CG43780,0.009836866
9999,mnd,0.009832768
12115,Sec61alpha,0.009832047
3325,CG1824,0.009824101
9549,l(3)80Fg,0.009822191
11545,Rad17,0.00982124
9595,Lcp65Ab2,0.009820883
10002,Mo25,0.009816707
10486,Nipped-A,0.009814303
8610,Gba1a,0.009812634
11665,Rgk3,0.009810985
7542,Cpr62Bc,0.009807039
4477,CG3335,0.009799108
3119,CG17224,0.009795561
11455,Pur-alpha,0.00979232
13334,UQCR-C1,0.009790846
2610,CG14977,0.009790679
1288,CG11334,0.009790608
2672,CG15141,0.009790223
12388,SmydA-3,0.009789094
5894,CG4658,0.009787612
3574,CG2924,0.009787496
13315,unc79,0.0097860405
840,Cbs,0.009780597
93,Acp63F,0.009779798
10424,Nepl19,0.00977782
3135,CG17271,0.00977528
643,boca,0.009774404
9815,Mcm10,0.009773593
7911,DIP-alpha,0.009773546
10986,Pdf,0.009772718
8498,Fpps,0.009771964
13659,ZnT33D,0.009771712
8059,drongo,0.009771076
4638,CG34043,0.009769135
3001,CG16798,0.009768664
5972,CG4953,0.00976745
8254,Eip63F-1,0.009762418
12383,Smyd4-3,0.00976087
4039,CG31810,0.009760777
7269,CG9917,0.009760356
10240,mud,0.009759601
4385,CG33098,0.0097591635
10789,Or59b,0.009758691
7817,Dbp80,0.009752871
5310,CG42821,0.009752663
3028,CG16908,0.009752126
12792,Taf4,0.009751642
9630,Lgr1,0.0097496975
9968,Miro,0.00974815
2171,CG13950,0.009745475
2607,CG14969,0.009744049
9888,MEP-1,0.009742165
1849,CG13159,0.009739267
2356,CG14377,0.009738568
6281,CG6071,0.009737848
12547,SppL,0.0097366255
1090,CG10584,0.009736062
6280,CG6067,0.009735965
12314,slam,0.009732081
10467,NijC,0.009730414
9819,Mcm6,0.009727714
4265,CG32549,0.009727355
11932,RSG7,0.009726758
416,AstC-R1,0.009725033
10656,oaf,0.009721492
3830,CG31189,0.009718228
8580,Galphao,0.009717338
13621,Ythdc1,0.009716567
11467,pxb,0.009714773
4459,CG33301,0.0097145485
9518,l(2)35Be,0.0097122565
2949,CG1602,0.009712213
7452,Cont,0.009707868
13247,Uch-L5,0.009707567
11518,Rab30,0.009706755
11292,ppk28,0.0097002145
2855,CG15617,0.009697351
9772,Mal-A1,0.0096968785
12337,slmo,0.009696515
12698,Su(P),0.009689803
11393,Prosbeta6,0.009689387
10905,p38c,0.009689216
3643,CG3014,0.009687289
11646,REPTOR,0.009682202
11016,per,0.009677983
2851,CG1561,0.0096768765
9545,l(3)72Dr,0.009671717
6654,CG7519,0.00967086
12067,ScpX,0.009670397
5024,CG40485,0.009670179
12332,Slip1,0.009668101
8666,ghi,0.009667573
11913,Rpt2,0.009664763
8504,FRG1,0.009663859
12944,tj,0.009661715
12070,scramb1,0.009657994
2184,CG13992,0.009654179
8607,GatB,0.009648213
2434,CG14564,0.009643761
703,Bsg25A,0.00964249
13032,tra2,0.009640819
12055,SclA,0.009636279
607,bgm,0.0096342275
11145,PIG-Q,0.009631575
8233,eIF4EHP,0.009631152
13364,Uxs,0.009631027
875,CCT8,0.00962702
1173,CG10918,0.0096264435
7425,CNPYb,0.009624874
12620,ssp2,0.009624391
7262,CG9896,0.009624137
10706,Obp83b,0.009622617
4623,CG3402,0.009619636
11535,RabX1,0.009618871
1284,CG11319,0.009617559
10872,osp,0.00961523
246,alphaTub84D,0.009610137
10028,Mpc1,0.009607089
12567,spz3,0.00960639
13327,Upf3,0.00960095
11707,RhoU,0.009598625
4524,CG33632,0.009595824
13530,Wee1,0.009593153
8702,GluClalpha,0.009589684
13642,Zfrp8,0.009585781
6213,CG5853,0.009578906
7713,Cyp4ac1,0.009575784
3634,CG30100,0.009575431
11624,Reck,0.009572412
10643,nur,0.009568843
9112,htl,0.009565871
10099,mRpS18C,0.009565447
2142,CG13876,0.009564667
3021,CG16890,0.009563884
11891,RpS21,0.009563813
3017,CG16865,0.009561675
97,Acp98AB,0.009557879
13102,Tsp26A,0.00955083
4286,CG32638,0.009546188
13045,Treh,0.009540192
10802,Or7a,0.009537303
761,Cad89D,0.00953387
7215,CG9701,0.0095313825
9738,LysP,0.009528827
9387,Jwa,0.0095282225
10018,Mondo,0.009524372
10116,mRpS7,0.009523498
13606,yip2,0.009521946
13463,Vps2,0.009521833
3892,CG31360,0.009516676
985,CG10195,0.009516305
11659,RFeSP,0.009514744
9577,larp,0.009513822
1432,CG11836,0.0095132
7837,Ddc,0.009511488
13289,Ugt37A1,0.009510276
12480,Spase22-23,0.0095088165
5061,CG4210,0.009508364
1800,CG13063,0.009506989
1625,CG12546,0.009506536
5053,CG41562,0.009505473
3820,CG31142,0.009504385
8937,HDAC1,0.00950357
11241,Pomp,0.009502978
3426,CG18814,0.009501946
11517,Rab3-GEF,0.009499836
10020,moon,0.009498581
8293,EMC8-9,0.009497579
11601,Rcc1,0.009496249
138,Adhr,0.009495352
1513,CG12123,0.009494901
5782,CG45061,0.009494449
5944,CG4849,0.00949039
11941,Rtca,0.009488483
9018,hll,0.00948842
2996,CG16786,0.0094883
12875,Tep4,0.00948776
6108,CG5404,0.009486967
13100,tsl,0.0094863735
8940,HDAC4,0.009484953
2938,CG15908,0.009484122
12491,spel1,0.009481049
8582,Galphas,0.009480279
11584,Rb97D,0.009479877
8502,frc,0.009479387
11513,Rab26,0.009479122
11361,PRL-1,0.009474456
3437,CG1902,0.0094735855
7982,Dnz1,0.009470215
10081,mRpL45,0.009468476
6335,CG6299,0.009464422
11882,RpS15Aa,0.0094628455
7955,Dmtn,0.009459365
13525,Wdr82,0.009458818
4047,CG31826,0.009457608
12207,Sgf11,0.009456552
9137,ICA69,0.009456217
360,armi,0.009453703
5951,CG4880,0.009453289
7492,Cp110,0.009449566
11332,pre-mod(mdg4)-AA,0.0094478885
9861,MED6,0.009447828
10680,Obp49a,0.009447789
1431,CG11835,0.009443958
12412,Snoo,0.009436893
13439,vis,0.00943594
2631,CG1503,0.009432923
12525,Spn42Db,0.009432916
6466,CG6843,0.009427186
893,CDC50,0.0094253495
7992,dome,0.009425066
1880,CG13239,0.009414934
6823,CG8134,0.009413823
1522,CG12158,0.009413782
7239,CG9799,0.009411285
5899,CG4676,0.009410357
10179,mTerf3,0.009409798
12360,SmD2,0.009409658
5286,CG42782,0.009409569
7569,Cpr76Bd,0.009404674
3487,CG2162,0.009397197
2467,CG14635,0.009396172
1734,CG12945,0.009395581
267,Amy-p,0.009392345
2961,CG1640,0.009387703
13084,Trxr-1,0.009387244
11251,POSH,0.009385583
6049,CG5181,0.00938497
1245,CG11159,0.00937844
12085,Sdhaf3,0.009378099
6250,CG5961,0.009377963
7005,CG8891,0.009377825
10687,Obp56b,0.0093775485
6532,CG7102,0.009377457
4878,CG3505,0.009364279
10411,Nep4,0.009360243
1565,CG12321,0.009359538
1189,CG10958,0.009355398
9758,Madm,0.009354827
4996,CG3961,0.009353973
6879,CG8320,0.0093508195
6324,CG6276,0.009350739
8153,ec,0.009348954
2255,CG1416,0.00934473
2998,CG16789,0.009344693
7795,Dak1,0.009342026
5098,CG42322,0.009340661
9189,ImpE2,0.009338881
12916,ThrRS,0.009335481
11182,Pka-C1,0.009331222
7267,CG9911,0.009329767
4016,CG31769,0.009326857
11779,Rpb10,0.00932603
1834,CG13124,0.009324678
1587,CG12420,0.009321504
2929,CG15879,0.009321504
5497,CG43319,0.009321333
6980,CG8777,0.00932006
10602,NT5E-2,0.009317931
9105,Hsp70Ba,0.009314804
3389,CG18585,0.009313665
