,feature,importance
4302,CG32687,0.012694407
12334,sll,0.012693945
987,CG10208,0.012692059
8310,Ent2,0.012690503
11770,Rop,0.012683035
13446,Vm26Aa,0.012681269
2153,CG13905,0.012678159
11113,phtf,0.012677595
1344,CG11474,0.012677525
4329,CG32803,0.012673361
11220,pn,0.01266823
10211,Mtpalpha,0.012665155
4944,CG3713,0.01266387
12835,TBC1D23,0.012662632
6235,CG5909,0.012655329
2453,CG14613,0.012649486
1213,CG11052,0.012648065
6579,CG7265,0.01264524
11155,pigeon,0.012643874
1111,CG10663,0.0126409605
9631,Lgr3,0.012638708
6892,CG8372,0.012637759
7207,CG9676,0.012636194
10811,Or85f,0.012631156
3131,CG17264,0.012626784
5561,CG4362,0.012623798
13317,und,0.012621851
7746,Cyp6a9,0.012619547
7311,CheA87a,0.012615713
1441,CG11858,0.012610508
12268,sigmar,0.012604683
12807,Tango10,0.012602471
4109,CG32052,0.012599018
10659,Oatp26F,0.012598329
9147,Idgf3,0.012597925
13289,Ugt37A1,0.012597561
8648,gek,0.0125971185
3196,CG17593,0.012587431
10801,Or74a,0.012586674
6066,CG5255,0.012585629
6907,CG8461,0.012579994
12529,Spn43Aa,0.012577311
9354,jigr1,0.01256795
3693,CG30344,0.012556414
7602,crol,0.01255384
12240,shi,0.012553524
1051,CG10445,0.012552599
3069,CG17075,0.0125507405
6955,CG8661,0.012548767
9833,Mdr49,0.012547807
11261,Pp2B-14D,0.012545082
6546,CG7149,0.012543514
4665,CG34138,0.01254309
3549,CG2790,0.01254238
12931,Tim23,0.012540846
6326,CG6280,0.012540201
10292,NAAT1,0.012538655
10200,mthl9,0.012526499
12247,Shrm,0.012523591
4162,CG32206,0.012522908
10666,Oatp74D,0.012522707
506,B-H2,0.012522666
307,AP-2mu,0.01252012
3224,CG17715,0.012516668
11963,RYa,0.012514477
3118,CG17221,0.012512282
7984,dob,0.012511056
2741,CG15336,0.0125089595
6932,CG8547,0.012505058
12668,Sting,0.01250267
2826,CG15546,0.012499862
9471,kon,0.012498392
10020,moon,0.012498064
5029,CG40635,0.012496969
7822,dco,0.012494756
433,Atg12,0.012494668
3167,CG17385,0.012486257
9548,l(3)77CDf,0.012486157
12472,spab,0.012484255
12585,Src64B,0.012482827
1736,CG12948,0.012480428
1065,CG10483,0.012478307
13147,ttk,0.01247303
6031,CG5112,0.01247028
9211,Inos,0.012469021
2388,CG14440,0.012468003
1544,CG12237,0.012459603
6456,CG6800,0.012457291
5147,CG42455,0.012456011
6534,CG7115,0.012452273
1321,CG11406,0.012447571
10714,Obp99a,0.012446686
2098,CG13743,0.012433902
9790,Marc,0.012429328
141,Adk1,0.0124226045
9145,Idgf1,0.012415056
10335,Nckx30C,0.0124134375
2440,CG14570,0.012411222
7465,cora,0.012405816
13586,y,0.012398259
11067,Pgm1,0.012397332
7945,Dll,0.0123957805
8254,Eip63F-1,0.012394501
2778,CG15435,0.012386144
4924,CG3645,0.0123765
13260,Ufd4,0.012376363
3427,CG18815,0.01237564
5157,CG42486,0.012366938
5972,CG4953,0.012366267
10872,osp,0.012364536
671,boss,0.012364236
4262,CG32544,0.0123575
5991,CG5003,0.012353847
3756,CG30496,0.012351696
12468,Sp212,0.012350447
5829,CG4558,0.012346725
1910,CG13312,0.012343813
10054,mRpL17,0.012343115
1934,CG13365,0.012338972
10421,Nepl16,0.012338136
4986,CG3906,0.012336847
2483,CG14664,0.012333941
9699,lqfR,0.012330441
10193,mthl2,0.012329734
9416,Keap1,0.01232363
8621,GC,0.012322863
11362,Prm,0.012321087
523,bam,0.012318726
2961,CG1640,0.012313207
7749,Cyp6d5,0.012312241
13002,TORIP,0.012310174
704,Bsg25D,0.012309487
12341,Slob,0.012308442
9509,l(1)sc,0.012307266
7947,dlt,0.012303202
5616,CG43795,0.012302529
13665,ZnT86D,0.01230108
10025,Mp,0.012297035
10109,mRpS30,0.0122909155
13640,zfh1,0.012290423
1557,CG12290,0.012290247
8215,eIF3f1,0.012287582
2869,CG15653,0.012282714
6854,CG8229,0.012282027
9841,MED10,0.01228053
10897,p120ctn,0.012280283
19,4E-T,0.012279485
7386,Clbn,0.012278151
6020,CG5080,0.012277374
11409,Prx2540-2,0.012273881
11157,Pih1D1,0.012269514
9351,Jheh3,0.012264058
5253,CG42705,0.012263564
1084,CG10561,0.012263195
12046,Sce,0.01226044
7692,Cyp303a1,0.012258386
9212,INPP5E,0.012256403
8794,Gr59f,0.012247961
5227,CG42663,0.012244043
11469,Pxn,0.012243012
10531,Non2,0.012239838
0,Sex_Female,0.01223338
844,CCAP,0.012233324
11665,Rgk3,0.012229473
10442,Neto,0.012228648
1205,CG11030,0.012224198
4820,CG34370,0.01222088
1409,CG11737,0.012218892
6655,CG7523,0.01221633
3375,CG18537,0.012214379
12720,Sur,0.012214072
3442,CG1927,0.012213178
613,BicC,0.012209075
12337,slmo,0.012207266
205,AlkB,0.012201948
4958,CG3769,0.01220167
12008,Sap47,0.0121971965
9813,Mccc1,0.012196915
10688,Obp56c,0.012193445
8948,hebe,0.012190905
3636,CG30105,0.012187822
12222,Sgt1,0.0121861035
12,14-3-3epsilon,0.012185721
10264,Myb,0.012184305
11475,Pym,0.012182653
13205,twr,0.01218143
10461,Nhe2,0.012181068
13411,Vha36-3,0.012180106
9542,l(3)72Ab,0.012179691
3265,CG17839,0.01217854
7868,dgt1,0.012178389
11961,Rx,0.012176128
12840,TBCD,0.012172738
320,apn,0.012169646
2967,CG16700,0.012169169
6762,CG7920,0.012168649
7659,cv-2,0.012165884
7660,cv-c,0.012160753
1820,CG13086,0.012160456
332,ara,0.012159378
2533,CG14787,0.012156406
4068,CG31908,0.01215508
11627,red,0.012149971
1543,CG12236,0.012149742
7078,CG9213,0.012148611
7647,cue,0.012140404
8843,grsm,0.012139233
13047,Tret1-1,0.012137277
12601,SrpRbeta,0.012137151
6791,CG8027,0.012134373
1629,CG12576,0.0121337045
5657,CG43980,0.012130174
12723,Surf4,0.012127856
9265,Ir56b,0.012127641
3525,CG2611,0.0121225715
11514,Rab27,0.012113114
5121,CG42364,0.012104575
1212,CG11050,0.01210359
9690,lovit,0.012100719
12040,scb,0.012097355
6754,CG7900,0.012096104
4917,CG3630,0.012093365
13229,Ubc4,0.012092121
8223,eIF3l,0.012090544
9039,hob,0.012089534
971,CG10154,0.012088693
10378,ND-PDSW,0.012088283
5655,CG43965,0.01208701
5039,CG41099,0.012085501
13032,tra2,0.012082043
6213,CG5853,0.012081735
8456,fit,0.012081153
9738,LysP,0.012080299
11007,Pect,0.012079803
8406,Fbxl4,0.012079783
10087,mRpL51,0.012079537
12142,sens-2,0.012077946
693,Bruce,0.012077529
5352,CG43055,0.012076719
5019,CG4041,0.012076564
12383,Smyd4-3,0.012076486
10009,mod,0.012074267
13505,WASp,0.012074219
10888,ovo,0.012055922
4297,CG32669,0.012054984
6214,CG5854,0.0120542
10273,Myo81F,0.012052843
1256,CG11211,0.012049849
9809,mbo,0.012048619
12031,SC35,0.012047147
551,Bdp1,0.012042334
6735,CG7834,0.012040396
11417,psd,0.012038921
10519,Noa36,0.012033386
8022,dpr19,0.012032595
5046,CG41284,0.012030867
5569,CG43659,0.012030582
11854,RpLP2,0.012029127
9555,l(3)neo38,0.012026011
9944,MICAL-like,0.012024383
10173,Mt2,0.012023115
12291,sisA,0.012022754
6517,CG7049,0.012022268
9760,maf-S,0.012016897
13510,wcd,0.012015201
11669,Rh2,0.012009327
11251,POSH,0.012004758
7137,CG9426,0.01200422
10684,Obp50e,0.011996106
4445,CG3328,0.011984442
13469,Vps29,0.011981895
5810,CG45307,0.011980455
4320,CG32756,0.011973666
7094,CG9279,0.0119726425
10557,Npc1b,0.011971599
8614,Gbeta5,0.011969153
6581,CG7272,0.011968286
8046,Drep2,0.011962084
11457,Pus1,0.01195916
7713,Cyp4ac1,0.0119587695
11369,pros,0.011956349
12883,TFAM,0.0119524235
13429,vib,0.011950504
7710,cyp33,0.01194975
4026,CG31789,0.011945792
5020,CG4042,0.011945159
2918,CG15820,0.011945066
8091,Duox,0.011944181
11242,pon,0.011939202
12621,ssp3,0.011939108
2927,CG15877,0.0119386325
4410,CG33170,0.011937998
6557,CG7194,0.011937745
1163,CG1090,0.011936109
3534,CG2678,0.011933481
11527,Rab8,0.011932879
9629,lft,0.01193275
6694,CG7685,0.011928917
2490,CG14683,0.011927562
11955,run,0.011926886
9508,l(1)G0469,0.011923833
12791,Taf2,0.011922629
8138,Eaf6,0.011921052
13344,Usf,0.011917853
12429,Snx3,0.0119173
5014,CG40228,0.0119083775
5929,CG4789,0.011907248
8314,Epac,0.011906239
12877,TER94,0.011904362
11919,Rpt6,0.011902018
9784,MAN1,0.011901683
2421,CG14518,0.01189959
698,BRWD3,0.01189934
6198,CG5789,0.011898906
7056,CG9119,0.011898644
5022,CG4045,0.011897882
8515,fs(1)h,0.011896595
5437,CG43187,0.011891226
9789,Mapmodulin,0.011890236
12784,Taf10b,0.011889064
12560,spt4,0.011883794
9132,IA-2,0.0118837645
12522,Spn31A,0.011881773
1546,CG12241,0.011880044
6018,CG5078,0.011875237
11628,ReepA,0.011873864
13654,Zir,0.011873726
2954,CG1628,0.0118688475
10308,NaCP60E,0.011863911
11439,Ptp61F,0.011862225
8351,euc,0.011858705
91,Acp54A1,0.01185836
6975,CG8757,0.011854611
2473,CG14646,0.011854133
6648,CG7504,0.0118502285
5586,CG43703,0.0118501
9862,MED7,0.011848259
3465,CG2063,0.011847584
13467,Vps26,0.011845979
12456,Sox100B,0.011845398
2417,CG14511,0.011843618
11401,Prp38,0.011843153
1034,CG10366,0.01184163
8208,eIF2gamma,0.011841094
9024,HmgZ,0.011839846
1915,CG13319,0.0118332
4016,CG31769,0.011832487
10850,Osi12,0.011826965
714,btn,0.01182612
11168,pirk,0.011821702
8504,FRG1,0.011817409
9698,lqf,0.0118167605
11994,salt,0.011816071
5740,CG44476,0.011808988
3239,CG17752,0.011802463
245,alphaTub84B,0.01180243
4893,CG3548,0.011800878
6192,CG5770,0.011800252
8197,Ehbp1,0.011790992
10733,Octbeta1R,0.011789407
483,AttD,0.011784692
2091,CG13728,0.011780557
11962,ry,0.01177874
13662,ZnT49B,0.011776563
9157,ifc,0.0117745465
2305,CG14274,0.011774255
11291,ppk27,0.011773809
11126,Picot,0.01177069
3809,CG31111,0.011770543
7589,crc,0.011767268
7697,Cyp309a2,0.011765147
13221,U4-U6-60K,0.011763689
12693,Su(dx),0.011763508
6888,CG8360,0.011760113
1144,CG10804,0.011759568
5884,CG46339,0.011755441
9153,Idh3b,0.011751742
10077,mRpL41,0.011739297
11528,Rab9,0.011731561
11941,Rtca,0.011731531
5526,CG43351,0.011728773
98,Acph-1,0.011728493
264,Amun,0.011726388
4623,CG3402,0.011722822
12592,Srp19,0.011719864
3918,CG31463,0.011718368
12789,TAF1B,0.011716061
6710,CG7737,0.011715046
6450,CG6770,0.011713068
3709,CG3038,0.011711118
13456,Vps11,0.011709427
11016,per,0.011708684
12079,scu,0.01170836
13606,yip2,0.011708331
792,Calx,0.011707448
6289,CG6125,0.011699596
7476,Cow,0.011699554
6508,CG7011,0.011697721
5464,CG4324,0.011693295
8593,Gapdh2,0.011680958
4215,CG32369,0.011677964
12062,Scp1,0.011671288
5797,CG45081,0.011666849
12955,Tm2,0.01166503
9249,Ir20a,0.0116644725
5181,CG42542,0.011662249
2102,CG13749,0.011661981
1186,CG10949,0.011661252
5075,CG42255,0.011655475
9529,l(2)k01209,0.011655167
8358,exex,0.011655165
2439,CG14569,0.011651656
7179,CG9588,0.0116505055
7463,Coq8,0.011647911
12087,SdhB,0.01164532
13166,Tudor-SN,0.0116397925
2601,CG14961,0.011624081
5538,CG43390,0.011621395
12077,ScsbetaA,0.01161813
1210,CG11044,0.011615567
13380,Vap33,0.0116107715
4608,CG33977,0.011608645
8078,dsh,0.011605828
4817,CG3436,0.0116045885
13017,Tpi,0.011601619
10767,Or22c,0.011598779
8793,Gr59e,0.011596114
8464,Fkbp39,0.011595648
8277,Elp1,0.011593635
12303,skl,0.01159201
13230,Ubc6,0.011591354
10263,mxt,0.0115903905
12496,SPH93,0.011590135
8610,Gba1a,0.011589314
11904,RpS3A,0.011588662
8542,fus,0.011583654
6152,CG5608,0.011583352
426,Atet,0.011579955
12211,sgll,0.011576831
304,AP-1mu,0.011573021
5792,CG45075,0.011572989
5357,CG4306,0.0115714045
3528,CG2617,0.011568229
12833,Tbc1d15-17,0.011564578
8205,eIF2beta,0.011564092
11432,Pten,0.011562272
622,bip1,0.01155395
5295,CG42807,0.011549317
8821,Gr9a,0.011543243
2911,CG15784,0.011542184
8388,Fas1,0.011537153
13315,unc79,0.011534805
5252,CG42704,0.011532088
5279,CG42763,0.011525805
13172,tutl,0.011524565
4048,CG31832,0.011520915
1896,CG13285,0.011518734
3075,CG17107,0.011512263
2392,CG14445,0.01150842
12515,Spn100A,0.01150744
2189,CG13999,0.011505839
13631,ZC3H3,0.011502672
1946,CG1339,0.011485166
125,Adat1,0.011485018
5233,CG42674,0.0114838295
8938,HDAC11,0.011483046
2534,CG14795,0.011478515
2504,CG14711,0.0114767235
11839,RpL38,0.011473337
8075,Dscam4,0.01146855
9089,Hsc70Cb,0.011466341
12242,shn,0.0114646545
4919,CG3632,0.011460912
10911,P5cr,0.01145965
11793,RpII15,0.011459229
7246,CG9822,0.011456854
6950,CG8635,0.011453835
8698,Glos,0.011448577
2616,CG14990,0.011447512
6777,CG7990,0.011447094
11685,Rho1,0.011442773
2625,CG15021,0.011442669
6230,CG5895,0.011442164
4291,CG32645,0.011436426
3426,CG18814,0.011433769
6740,CG7849,0.011433546
834,Cbl,0.011432969
8695,glob1,0.011415777
9855,MED26,0.01141486
1756,CG13002,0.011411422
3652,CG30172,0.011403084
10325,naz,0.011401883
11123,pic,0.0114016365
1844,CG13148,0.0113993
11572,Ras64B,0.011398847
166,Agpat4,0.011398649
3479,CG2124,0.011396537
10133,msd5,0.011392689
8783,Gr47a,0.011391615
2703,CG15221,0.011391283
7312,CheB38a,0.011391012
9346,JHDM2,0.011389826
5975,CG4957,0.011389157
10035,mr,0.011388096
4732,CG34228,0.011385364
12919,Tie,0.011384643
13531,wek,0.011380384
12354,SmB,0.0113782715
5291,CG42795,0.0113777965
4634,CG34038,0.01137716
4333,CG3281,0.011370162
895,Cdc7,0.01136999
6220,CG5867,0.011366992
10987,Pdfr,0.01136479
7433,Cog1,0.011362812
2776,CG15431,0.011362561
7095,CG9281,0.011360407
3731,CG30427,0.011357402
1890,CG13255,0.011353529
10621,numb,0.011351371
5906,CG4702,0.011347796
8941,HDAC6,0.011345335
4757,CG34267,0.011342334
5005,CG40045,0.01133965
9118,hui,0.011337566
1246,CG1116,0.011336522
9093,Hsp22,0.01133635
4509,CG33510,0.011334396
2247,CG14135,0.011331666
3268,CG17855,0.011329316
10637,Nup58,0.011329191
11152,PIG-X,0.011327405
9673,Lmpt,0.011325188
13553,wol,0.011323586
485,Atx-1,0.011318306
6411,CG6656,0.01131746
7436,Cog4,0.01131744
13125,Tsp42Eq,0.011314751
11037,Pfdn1,0.011314615
4438,CG33267,0.011304852
9537,l(2)SH0834,0.011302744
12447,Son,0.011302586
9221,IntS12,0.011300501
11881,RpS15,0.011293467
12270,Sik3,0.011292056
12795,Taf7,0.011285972
12692,sty,0.011284984
878,cd,0.0112846745
301,ap,0.011282181
2032,CG13606,0.011280357
13355,Usp30,0.011279403
9729,LUBEL,0.011278868
4011,CG31751,0.011276912
4326,CG32795,0.011276465
6442,CG6753,0.011273822
4937,CG3700,0.011273463
7731,Cyp4p2,0.011270123
11399,Prp3,0.011269824
8881,GstO2,0.011267097
1422,CG11790,0.011262825
10289,Naa60,0.011259527
10923,Pal1,0.0112594655
12736,swi2,0.011258843
12465,Sp1,0.011257008
11778,RPA3,0.011256588
8877,GstE7,0.0112502165
13268,Ugt302E1,0.011244338
12368,Smn,0.011241038
796,CaMKII,0.0112389
6811,CG8087,0.01123749
11079,PGRP-SC1a,0.011236343
8417,Fdh,0.011232015
694,brun,0.011230886
6664,CG7556,0.011230857
9717,LSm7,0.0112303225
10517,Nnp-1,0.011227802
2147,CG13893,0.011220701
8146,ebd1,0.011220329
6885,CG8343,0.011216767
11573,Ras85D,0.011216259
3238,CG17751,0.011215412
4381,CG33090,0.011213943
6813,CG8093,0.0112136295
13496,w,0.011213167
10542,nord,0.011211798
9175,Ilp4,0.011211361
7215,CG9701,0.011211339
10050,mRpL13,0.011210322
7236,CG9782,0.011205768
9960,mip120,0.011205678
6243,CG5938,0.011204096
7212,CG9691,0.011203117
10579,nrm,0.0112028755
284,anne,0.011199303
9384,jus,0.011192246
5089,CG4229,0.0111872
11298,ppk6,0.011184509
12583,Sras,0.011181139
3811,CG31121,0.01118054
12945,Tk,0.011175282
414,AstA-R2,0.011171551
10628,Nup205,0.01116902
11048,Pgant3,0.011167374
1250,CG11170,0.011164328
3272,CG17904,0.011164093
8727,GNBP2,0.011161362
13208,tx,0.011158769
7000,CG8860,0.01115396
540,BBS9,0.01115186
7366,cin,0.011151743
8622,GC1,0.011147683
2103,CG13751,0.011144149
8586,gammaSnap1,0.011141173
235,alpha-Man-IIb,0.011140848
1203,CG11029,0.011139517
3863,CG31266,0.011138526
12541,Spn88Eb,0.011138313
2149,CG13895,0.0111381095
11984,Sac1,0.011137552
9142,ics,0.011124559
10388,Ndc1,0.011118026
4547,CG3368,0.011116963
1850,CG1316,0.01111687
12568,spz4,0.011112261
10338,Ncoa6,0.011111869
2285,CG14231,0.011109267
7960,DnaJ-H,0.011109077
10569,Npl4,0.011105708
12694,su(f),0.011104027
9309,Ire1,0.011102808
8925,Hasp,0.011102541
8458,Fit2,0.011101328
12790,TAF1C-like,0.011100467
4860,CG34453,0.011096402
7852,Der-1,0.011094266
1668,CG12716,0.011092905
7392,CLIP-190,0.011092467
8615,Gbeta76C,0.0110918945
9705,Lrr47,0.011090934
5859,CG4611,0.011090902
3191,CG17571,0.011090593
3102,CG17189,0.011086694
6202,CG5805,0.011079984
1227,CG11109,0.011078766
562,beat-IIIc,0.011077797
9987,Mlh1,0.011070873
12837,TBC1d7,0.011069777
11477,Pyroxd1,0.011063853
5519,CG43345,0.011063154
8801,Gr64d,0.011062746
9527,l(2)gd1,0.011062385
2058,CG13670,0.011057497
1057,CG10467,0.011046831
5587,CG43707,0.0110457195
13146,tth,0.0110429935
6181,CG5728,0.011042221
1928,CG13358,0.011040375
7604,crp,0.011038729
1936,CG13367,0.011038638
1677,CG12746,0.011038363
7688,Cyp28c1,0.011036089
10546,Nost,0.01103595
10586,Ns1,0.011034941
11418,Psf1,0.01103335
12823,tara,0.011028747
7399,CLS,0.011027961
7942,Dlip2,0.011026405
4887,CG3529,0.011026188
2735,CG15317,0.01102589
9342,jeb,0.011023824
10183,mtgo,0.011022897
9408,kcc,0.011018538
6129,CG5516,0.011018017
7349,Cht11,0.011017798
8797,Gr63a,0.011015303
10553,Nox,0.011011357
4899,CG3566,0.011010222
4960,CG3776,0.011009713
1549,CG12259,0.011004965
4213,CG32365,0.011000983
7244,CG9813,0.011000553
1937,CG13369,0.010996043
6027,CG5104,0.010994085
9891,Mes2,0.010992511
6693,CG7675,0.010985397
13293,Ugt37C2,0.010984742
12041,Sccpdh1,0.01098471
2405,CG14483,0.010977407
3890,CG31357,0.0109763425
2549,CG14834,0.0109747695
5048,CG41378,0.01097289
3931,CG31510,0.010972571
9495,Kul,0.010970258
4688,CG34176,0.0109690875
5205,CG4259,0.010963695
11263,Pp4-19C,0.010961977
2294,CG14252,0.010961182
12175,sfl,0.010960905
12148,Ser,0.010957067
8524,Fsn,0.010956971
4596,CG33928,0.010955298
7506,Cpn,0.010953046
6331,CG6293,0.010952621
8957,Hen1,0.010952008
8029,dpr6,0.010951929
12286,Sirt2,0.01095177
12227,Shab,0.01094174
3230,CG1773,0.010941497
2123,CG13837,0.010937616
9350,Jheh2,0.0109368125
8871,GstE14,0.01093445
10593,Nsf2,0.01093423
12119,Sec71,0.0109323235
10277,Mys45A,0.010930041
13126,Tsp42Er,0.010930037
8495,foxo,0.010929386
11642,Reph,0.0109290285
9736,LysD,0.010926482
10943,pasi1,0.010924931
12655,Ste12DOR,0.010920881
6250,CG5961,0.0109169725
934,CG10005,0.010915701
928,cert,0.010914898
13088,Ts,0.010913109
10426,Nepl21,0.010908915
13149,TTLL15,0.0109074665
6980,CG8777,0.0109041445
5124,CG42367,0.010903605
12250,shv,0.010900565
8893,gukh,0.010899468
8296,ems,0.010897151
3786,CG3106,0.010895029
8086,dtn,0.010893194
7963,DNAlig3,0.010890797
362,Arp10,0.010887469
8723,Gmer,0.010886912
12162,Set2,0.0108852675
1121,CG10713,0.010880632
8637,GCS2beta,0.01087786
13285,Ugt36A1,0.0108742835
6532,CG7102,0.010872964
793,calypso,0.010872805
12715,Sugb,0.010872789
8682,GlcAT-I,0.010870998
4046,CG31823,0.010870982
12273,sima,0.010870297
7966,DNApol-alpha50,0.010867954
5566,CG43646,0.010867952
8992,HIPP1,0.010867627
8153,ec,0.010864697
12754,Syngr,0.010862768
969,CG10147,0.010858755
4736,CG34232,0.010857893
7260,CG9886,0.010857702
12418,snRNP-U1-C,0.01085684
4073,CG31915,0.010854491
12714,sug,0.010852476
8220,eIF3i,0.010851571
329,AQP,0.010849589
5687,CG44141,0.010849254
1747,CG12986,0.010848629
3544,CG2747,0.010847494
3040,CG16974,0.010841826
6072,CG5274,0.010840376
11077,PGRP-SB1,0.010840109
3535,CG2680,0.010839335
9990,mlt,0.0108382385
11950,ru,0.010835762
13288,Ugt36F1,0.010826992
1727,CG12920,0.010822547
9955,mim,0.010819597
7138,CG9427,0.010816003
3218,CG17684,0.010814654
7173,CG9572,0.010811715
8791,Gr59c,0.010811018
9383,Jupiter,0.01081065
11517,Rab3-GEF,0.010810566
814,Capr,0.01080497
9904,metro,0.010803954
2498,CG14694,0.010802437
6769,CG7963,0.010799654
6945,CG8611,0.010798954
11852,RpLP0-like,0.010796441
10147,MsR2,0.010794831
9712,LSm1,0.01079301
3822,CG31156,0.010789511
6850,CG8207,0.0107845655
1406,CG11722,0.010783641
9425,ken,0.010779805
11096,pHCl-1,0.0107793305
13362,Utx,0.010777401
10029,Mpcp1,0.010774263
11621,rdx,0.01076916
4731,CG34227,0.010767272
10503,nmd,0.010767238
11008,PEK,0.010765072
9124,Hydr1,0.010759615
8815,Gr94a,0.010758789
993,CG10232,0.01075762
13412,Vha44,0.010754156
12690,stwl,0.010751443
9061,Hpr1,0.010749551
11744,rnh1,0.010738497
6476,CG6891,0.010737682
12536,Spn77Ba,0.010729403
12376,smt3,0.010723488
1177,CG10927,0.010723471
4813,CG34353,0.01072305
4368,CG33012,0.010720723
11214,PMCA,0.010720518
488,aub,0.0107178055
3732,CG30428,0.010715934
5961,CG4911,0.010715746
8219,eIF3h,0.010715368
3235,CG1774,0.010713107
7914,Dip-C,0.010709918
4993,CG3939,0.010708514
7593,Crg-1,0.010696542
9880,Mekk1,0.010696359
1164,CG10903,0.01069319
10918,Paics,0.010692465
13082,trx,0.01069167
5420,CG43155,0.010687587
285,anox,0.010682865
11614,rdgBbeta,0.010682329
11856,Rpn10,0.010678597
12638,stai,0.010678578
12570,spz6,0.010676878
13394,VGlut,0.010671778
10340,ND-13A,0.0106707085
6495,CG6966,0.01066504
6139,CG5555,0.010663573
10487,Nipped-B,0.010663013
8523,fsd,0.010662417
2910,CG1578,0.010656837
8527,ftz,0.010656743
192,Aldh7A1,0.0106561
12936,Timp,0.010656011
6983,CG8788,0.010653234
2497,CG14693,0.010652625
7764,Cypl,0.0106513295
9371,Jon66Cii,0.010648625
2996,CG16786,0.010648462
9059,hpo,0.01064049
76,Acn,0.010639553
5891,CG4646,0.010635961
11672,Rh5,0.010632518
4118,CG32074,0.010630517
10470,NimB1,0.010627737
3363,CG18476,0.0106271785
7534,Cpr50Cb,0.010624667
9135,Ibf2,0.0106228
7721,Cyp4d2,0.010622612
5715,CG44303,0.010618622
7268,CG9915,0.010617009
9856,MED27,0.010607222
12941,Tip60,0.010605138
11226,pns,0.01059787
11541,Rac2,0.010597015
306,AP-2alpha,0.010596253
6395,CG6574,0.010594581
2113,CG13795,0.010584892
8400,fbl,0.010584304
8081,Dsp1,0.010578985
9572,lap,0.0105786715
11949,rtv,0.010578607
1509,CG12115,0.010578502
9693,LPCAT,0.010575335
8238,eIF5,0.0105748065
4122,CG32085,0.010573316
2750,CG15365,0.010572259
305,AP-1sigma,0.010571846
7927,Dis3l2,0.010569772
4150,CG32182,0.010569624
10467,NijC,0.010564299
1845,CG13151,0.010560841
1568,CG12338,0.010558137
1455,CG11905,0.010555704
12399,Snap25,0.010552375
8905,Gyf,0.010551117
11954,rump,0.010548977
2863,CG15642,0.010548775
8935,Hcs,0.010546166
3017,CG16865,0.010546019
7805,dare,0.010544394
9277,Ir68a,0.010541452
4578,CG33777,0.010539145
7458,Coq3,0.010538976
13626,Z600,0.010533409
3385,CG18563,0.010532709
8512,fru,0.010532193
8560,G6P,0.010531974
1438,CG11852,0.010528508
10116,mRpS7,0.010526931
3637,CG30108,0.010526339
2921,CG15861,0.010521209
6392,CG6565,0.010519551
9029,Hmu,0.01050841
10523,noi,0.010507591
13321,up,0.010505538
11055,Pgant9,0.010499471
1281,CG11313,0.010498771
200,Alg9,0.010496323
9208,Ing3,0.010494804
13373,Vajk4,0.010491411
689,brp,0.010488677
12251,SiaT,0.010487864
992,CG10226,0.010485136
3341,CG18302,0.01048452
1519,CG12134,0.010480566
2851,CG1561,0.010480393
6524,CG7079,0.010477983
3740,CG30457,0.0104742395
5996,CG5021,0.010470186
8530,Fuca,0.010467525
8559,g,0.010465313
4099,CG32017,0.010459806
3296,CG18048,0.010458236
3970,CG31648,0.01045796
4878,CG3505,0.010456167
6759,CG7912,0.0104537355
581,beta-PheRS,0.01044877
7365,cid,0.010448142
12569,spz5,0.0104459645
8700,Glt,0.010445654
5203,CG42587,0.010445127
12671,stl,0.010444553
8708,GluRIIC,0.0104439985
7413,Cndp2,0.010442072
5809,CG45273,0.010441101
6449,CG6769,0.010440111
1417,CG11771,0.01043926
3480,CG2126,0.010439242
1496,CG1208,0.01043625
984,CG10194,0.010436059
9821,Mco1,0.010435833
11636,Reg-5,0.01043459
11560,Ranbp16,0.010433375
5777,CG4502,0.010430782
6351,CG6362,0.010430421
9853,MED24,0.01042841
3558,CG2852,0.010427606
11858,Rpn12,0.010426143
2666,CG15127,0.01042506
3498,CG2218,0.010425027
5923,CG4766,0.010420878
2318,CG14301,0.010419789
3794,CG31086,0.010415734
5937,CG4829,0.010415352
7980,dnr1,0.010414138
11752,robl,0.010414033
3232,CG17734,0.010411748
1843,CG13144,0.010411688
12983,Toll-9,0.010411574
4506,CG33500,0.010408865
4126,CG32095,0.010408215
11327,prc,0.010407366
7087,CG9257,0.010405973
12928,Tim17b,0.0104054855
7573,Cpr78E,0.010404502
12873,Tep2,0.010404353
812,CapaR,0.010402366
12073,scro,0.010401273
9101,Hsp67Ba,0.010392586
9683,lola,0.01039178
1740,CG12970,0.010391724
9166,ihog,0.010386468
11329,prd1,0.010385953
9222,IntS14,0.010385664
10228,Muc12Ea,0.010379767
12786,Taf12,0.010375638
7080,CG9220,0.010375059
10013,mof,0.010372917
7941,Dlip1,0.010371718
6150,CG5597,0.010369184
11044,Pgam5,0.010369135
10734,Octbeta2R,0.010366856
7233,CG9775,0.0103656715
8745,Got2,0.010364977
12680,Strn-Mlck,0.010362292
8133,ea,0.010361995
1078,CG10543,0.010358667
12330,slim,0.010357634
10061,mRpL23,0.010356851
6463,CG6836,0.010355914
3876,CG31300,0.010354979
1279,CG11307,0.010352325
8239,eIF5B,0.010348662
5574,CG43672,0.01034729
3241,CG17760,0.010347077
