,feature,importance
7972,Doa,0.013293981
250,Amph,0.013290652
5979,CG5002,0.0132890865
5557,CG43658,0.013284917
8303,Epac,0.013280976
4272,CG32625,0.013275961
6570,CG7272,0.013274845
10200,Mtpalpha,0.013269704
10800,Or85f,0.013261463
561,ben,0.0132586835
9786,Mat1,0.0132576
9886,meso18E,0.013247705
8194,eIF2beta,0.013247315
12681,sty,0.01324335
12896,THG,0.013239923
833,CCAP,0.013239049
6260,CG6040,0.013238203
12927,Tina-1,0.013237961
11514,Rab6,0.013237903
4291,CG32687,0.013235794
12377,SmydA-3,0.013233261
9544,l(3)neo38,0.013232589
633,bocks,0.013229981
8883,gus,0.013223858
8451,Fkbp12,0.013221116
1923,CG13365,0.013216754
2279,CG14244,0.013205235
4918,CG3655,0.013201899
8859,GstE13,0.013201757
10854,Osi4,0.013200411
80,Acp54A1,0.013199916
6824,CG8170,0.01319842
10894,p38c,0.013196667
1753,CG13016,0.013195244
3261,CG17904,0.013194602
3035,CG16986,0.013186038
1729,CG12970,0.013176893
7520,Cpr49Ag,0.013171991
3257,CG17855,0.013166748
1780,CG13051,0.013163849
9629,Lim1,0.013162713
7438,comt,0.0131595805
1730,CG12971,0.013155977
10968,PDCD-5,0.01315295
5652,CG43999,0.013148386
5254,CG42728,0.013145732
6105,CG5446,0.013144245
1809,CG13086,0.013141641
1881,CG13272,0.013137014
8480,for,0.013136566
9872,Membrin,0.013128637
11005,per,0.0131277125
10297,NaCP60E,0.013122531
2749,CG15390,0.013116758
1152,CG1090,0.01311266
2377,CG14440,0.013108291
1175,CG10949,0.013105572
1164,CG1092,0.01309957
11617,ReepA,0.013097943
1834,CG13151,0.013089544
8118,E23,0.013086237
4399,CG33170,0.013085971
11662,Rh50,0.013080922
7322,CHKov2,0.013077795
10536,not,0.013076254
296,AP-2mu,0.013072371
13344,Usp30,0.013069362
12968,tok,0.013064033
10696,Obp83cd,0.013062794
9209,IntS11,0.013058689
4623,CG34038,0.01304372
2943,CG1628,0.013036752
318,AQP,0.013035372
7925,Dl,0.013034539
6780,CG8027,0.013033069
1533,CG12237,0.013022387
10029,mri,0.013019431
3120,CG17264,0.01301533
1270,CG11313,0.013012286
6124,CG5541,0.013008984
12315,Slh,0.013008623
3538,CG2790,0.013006895
7681,Cyp303a1,0.012999863
8011,dpr19,0.012993456
6653,CG7556,0.012986098
12657,Sting,0.012977625
87,Acph-1,0.012975276
10575,Ns1,0.012970646
11144,pigeon,0.012968914
9235,Ir100a,0.012968349
6163,CG5704,0.012964788
10976,Pdfr,0.012964385
13168,TwdlE,0.012963637
12119,Sem1,0.012961877
7233,CG9813,0.012959068
4693,CG34198,0.012958643
9926,Mhcl,0.012957157
9801,Mcad,0.012951739
12545,Spt,0.012946915
2590,CG14961,0.012944654
10753,Or1a,0.01294095
5605,CG43795,0.0129385665
11524,RabX1,0.012937468
8123,Eaat1,0.012936645
897,Cdk8,0.012935147
9584,Lcp65Ab2,0.012934713
2767,CG15435,0.012934253
11641,retn,0.012932162
12162,Sf3b6,0.012929884
10448,Nha2,0.01292874
9460,kon,0.012927377
7747,Cyp9b2,0.0129261445
10168,mTerf3,0.012925195
6419,CG6707,0.012924961
4591,CG33958,0.012923906
7930,Dlip1,0.012915829
8245,Eip75B,0.012913514
8243,Eip63F-1,0.01290756
5009,CG4042,0.012903476
5409,CG43155,0.012901717
12765,T3dh,0.012901525
2836,CG15599,0.012899204
7591,crol,0.012892593
8386,Fatp3,0.012885999
10756,Or22c,0.0128834
8372,FANCI,0.012871173
3221,CG17734,0.012864468
266,Ance-5,0.012863669
7426,Cog6,0.012861284
5781,CG45075,0.012856471
1209,CG11077,0.012844194
7206,CG9705,0.012844162
4128,CG32121,0.012842873
9335,JHDM2,0.012842866
13301,unc-5,0.012841344
2312,CG14312,0.012840282
6484,CG6966,0.012835565
5192,CG42587,0.012835017
9802,Mccc1,0.012834474
10189,mthl9,0.012834346
4612,CG3402,0.012833622
6644,CG7523,0.012831175
2698,CG15239,0.012829192
9554,lama,0.012829169
5848,CG4611,0.0128281275
6020,CG5112,0.012826996
893,Cdk4,0.012826068
11332,pre-mod(mdg4)-K,0.012823438
3745,CG30496,0.012822811
9216,IntS8,0.012819457
5012,CG40470,0.01281424
11310,PR-Set7,0.012799248
8603,Gbeta5,0.01279542
395,ASPP,0.0127940895
7187,CG9650,0.012786054
13325,UQCR-Q,0.012785018
1194,CG11030,0.012782618
3505,CG2493,0.0127713
1830,CG13138,0.012771079
140,Ae2,0.012769616
10308,NAT1,0.012767788
13119,Tsp66E,0.012766162
1866,CG13229,0.012765643
3692,CG30373,0.012762026
7067,CG9213,0.012754739
6800,CG8087,0.012752961
2283,CG14252,0.012742726
543,beag,0.012735489
8439,Fim,0.012732622
7278,CG9986,0.012727134
9106,Hug,0.012726613
10677,Obp56c,0.01272443
6764,CG7987,0.012722404
8667,Gk2,0.012716714
10410,Nepl16,0.012712975
1744,CG13001,0.012709035
4876,CG3529,0.012708463
7738,Cyp6d5,0.012708104
8493,FRG1,0.012704711
4280,CG32645,0.012703713
4570,CG33785,0.012699414
3846,CG31248,0.012694642
7011,CG8960,0.012694083
10206,mtRNApol,0.012690098
4886,CG3558,0.012682923
13164,TwdlB,0.012679351
2064,CG13704,0.0126779005
8340,euc,0.012674653
6708,CG7766,0.012672164
9303,Irp-1A,0.012663499
12236,Shrm,0.0126605695
12679,stwl,0.012660189
3058,CG17075,0.012657591
1893,CG13305,0.012655333
823,Cbl,0.01264596
2688,CG15211,0.012643083
12521,Spn47C,0.012640717
10185,mthl5,0.012638874
9123,Ibf1,0.012633392
7631,Ctr9,0.0126328515
7582,Crg-1,0.01263212
11327,pre-mod(mdg4)-E,0.012630432
1899,CG13312,0.012628575
12388,Snap25,0.012627722
9666,Lnpk,0.012626589
1113,CG10731,0.012625737
6971,CG8785,0.012622408
13415,VhaSFD,0.012617326
8100,e(r),0.012606875
782,calypso,0.012596223
6535,CG7149,0.012594704
6182,CG5773,0.012593721
1557,CG12338,0.0125847785
1073,CG10561,0.012583327
2138,CG13895,0.012577065
7389,clt,0.012572591
2523,CG14795,0.012569835
7465,Cow,0.0125657385
2374,CG14434,0.01256283
5397,CG43131,0.012562504
4015,CG31789,0.012561043
4975,CG3906,0.012558083
1011,CG10343,0.01255732
2486,CG14693,0.012557036
8697,GluRIIC,0.012555367
5035,CG41284,0.012551563
4506,CG33557,0.012549786
10375,ND6,0.01254975
11073,PH4alphaEFB,0.012549134
6016,CG5104,0.012546694
7672,Cyp12d1-d,0.012542697
11784,RpII215,0.012540331
6751,CG7920,0.012540199
5827,CG4572,0.012539851
4968,CG3857,0.0125331795
7343,Cht6,0.012529654
2185,CG14014,0.012528909
12755,Syx17,0.012528412
11231,pon,0.012527481
2142,CG13905,0.012525169
7897,Dim1,0.012522927
11145,pigs,0.012521286
7702,Cyp4ac1,0.012515858
4077,CG31957,0.012510628
12780,Taf2,0.012510482
6247,CG5989,0.012505559
6046,CG5214,0.0125048505
6921,CG8547,0.01250385
11063,PGRP-LE,0.012498144
8504,fs(1)h,0.0124968635
1781,CG13053,0.012496497
6452,CG6836,0.012493991
1823,CG13124,0.012486555
1208,CG11076,0.012485517
6314,CG6277,0.012481931
11983,salt,0.012481754
11997,Sap47,0.01248122
4226,CG32448,0.012473384
11574,Rbbp5,0.012452729
931,CG10038,0.01245072
1245,CG11211,0.012446765
204,Alp7,0.01244501
10310,nau,0.012437126
11303,Ppt1,0.01243543
9142,Idh3b,0.01241713
4005,CG31769,0.01241312
224,alpha-Man-IIb,0.012410964
11616,red,0.012405079
10255,Myc,0.012402328
5146,CG42486,0.012401647
12111,Secp43,0.012398176
8800,Gr93a,0.012394316
12240,SiaT,0.01239038
321,ara,0.012389592
1864,CG13227,0.012385242
13389,Vha13,0.012382256
6913,CG8520,0.012381212
5932,CG4847,0.012380376
7628,Ctr1A,0.012378959
9339,Jheh2,0.0123771075
11271,ppk18,0.0123762
3625,CG30105,0.012370741
981,CG10226,0.012370333
1067,CG10543,0.01236928
7196,CG9676,0.012367109
4076,CG31955,0.012365542
5284,CG42807,0.012361789
12627,stai,0.012358053
6187,CG5789,0.0123568885
12662,stmA,0.012355311
8180,Eglp2,0.012348142
6232,CG5938,0.012345934
7453,Coq9,0.012345224
2529,CG14812,0.01234454
2730,CG15336,0.0123436935
13278,Ugt37A1,0.01234208
1879,CG13255,0.012340094
4136,CG32170,0.012339286
13145,TTLL5,0.012337426
13642,ZIPIC,0.012336823
9202,InR,0.012335145
8142,ec,0.01233281
12195,Sfxn2,0.012332574
3185,CG17593,0.012323483
11843,RpLP2,0.012322915
4488,CG3348,0.012321222
3670,CG30287,0.012320986
4597,CG33977,0.01231945
9201,INPP5E,0.012319194
9792,mbc,0.012316114
12925,Timp,0.012312608
12826,TBC1d7,0.012306743
803,Capr,0.012303667
10314,naz,0.012302098
10252,mxt,0.012301791
10790,Or74a,0.012300443
12270,sinu,0.012298358
6863,CG8306,0.012296263
12784,Taf7,0.0122909
10890,p24-2,0.012290191
9524,l(2)k10201,0.012289487
9810,Mco1,0.012288995
12038,Scgalpha,0.012285611
13219,Ubc6,0.012278614
1493,CG12105,0.012277647
4721,CG34228,0.012274229
12137,Ser,0.012272859
1040,CG10445,0.01227218
5448,CG43232,0.012270701
8308,epsilonCOP,0.012270359
4414,CG33229,0.012269369
8498,Frq1,0.012268984
6662,CG7582,0.012263835
2644,CG15107,0.012260819
1243,CG11192,0.0122589385
433,Atg5,0.01225789
1602,CG12517,0.012257457
1089,CG10621,0.012256952
11321,pre-mod(mdg4)-AA,0.012253742
11573,Rb97D,0.012251774
10861,osp,0.012250748
6964,CG8757,0.012248021
2357,CG14407,0.012247818
10850,Osi22,0.012247082
5100,CG42346,0.012245556
933,CG10050,0.012245423
8216,eIF4E1,0.012243629
911,Cep135,0.012243597
4828,CG34427,0.012241249
12848,Teh3,0.0122411335
7710,Cyp4d2,0.012240489
12385,sna,0.0122396
9679,lovit,0.012237084
12267,sina,0.012236288
8882,gukh,0.012234651
12660,stl,0.012231794
11549,Ranbp16,0.01222734
11240,POSH,0.012226434
5790,CG4511,0.012215539
8813,Grasp65,0.0122053055
6370,CG6484,0.012198461
7210,CG9723,0.012193707
7330,chp,0.012191603
10406,Nepl12,0.012189978
3652,CG3021,0.012189668
838,Ccdc58,0.0121876355
4037,CG31832,0.0121853305
13506,wdp,0.012184286
7961,DNApol-eta,0.012183586
756,Cadps,0.012182226
12583,Srp54k,0.012179804
5115,CG42371,0.012177624
13620,ZC3H3,0.012169476
11540,Rae1,0.012164334
1389,CG11699,0.012159396
12709,Sur,0.012158811
2655,CG15127,0.012158007
311,Apoltp,0.012156505
1023,CG10366,0.012154765
2253,CG14187,0.012151971
12269,sing,0.0121502755
10931,pasha,0.012149485
6283,CG6144,0.012148948
1511,CG12158,0.012148186
5241,CG42704,0.012144136
6736,CG7881,0.012143235
4142,CG32191,0.012139929
8327,Est-Q,0.012133762
11250,Pp2B-14D,0.012129232
2605,CG14990,0.012128647
7811,dco,0.0121260835
657,BORCS5,0.012124413
5303,CG42825,0.012121387
6291,CG6175,0.012117329
2852,CG15642,0.012110103
114,Adat1,0.012109812
5170,CG42542,0.0121089695
3798,CG31111,0.012108254
3267,CG17928,0.012106102
11207,Pmp70,0.012105499
6687,CG7695,0.012104512
13436,Vm26Ab,0.012102569
7562,Cpr78E,0.012097799
2434,CG14591,0.012097006
5194,CG4259,0.01209676
12610,ssp3,0.012090257
11199,plu,0.012081356
12407,snRNP-U1-C,0.012078546
5230,CG4269,0.012077086
5346,CG4306,0.012074714
701,Btk29A,0.012073402
1261,CG11279,0.012071998
8406,Fdh,0.0120705
9925,Mhc,0.012064516
12558,spz5,0.012064374
6743,CG7900,0.012062823
7709,Cyp4d14,0.0120605
6278,CG6125,0.012059185
669,Brd,0.012053822
12211,Sgt1,0.012051454
3012,CG16896,0.012051137
521,baz,0.012048749
539,bdl,0.012048074
8888,Gyc32E,0.012047886
5037,CG41378,0.012046501
2493,CG14711,0.012046165
12606,Ssl1,0.012043197
452,ATPCL,0.012037793
7735,Cyp6a9,0.012036383
253,Amun,0.012034749
3029,CG16974,0.012026249
10216,Muc11A,0.012023323
2039,CG13641,0.012021868
11862,Rpp30,0.012013117
10568,nrm,0.012012538
12534,spoon,0.012011015
8398,Fcp1,0.012010658
11996,Sap30,0.012009119
7848,Df31,0.01200212
2950,CG1640,0.012001873
2522,CG14787,0.0120011885
6438,CG6769,0.0119942175
7858,dgt2,0.01199421
12337,Slu7,0.011993631
3634,CG30151,0.011993525
1268,CG11307,0.011991978
7703,Cyp4ac2,0.011988481
1814,CG13101,0.011984295
10673,Obp50e,0.011982253
603,BicD,0.011978997
12880,TfIIB,0.011978349
2266,CG14218,0.0119751
4461,CG33339,0.011963095
10277,Naa40,0.011959628
8933,hdly,0.011958444
4888,CG3566,0.0119534535
4767,CG34293,0.011951832
5280,CG42795,0.011950087
10066,mRpL41,0.01194859
9851,MED7,0.011944519
704,Btnd,0.011944477
8018,dpr6,0.011942423
5296,CG42819,0.011942014
5818,CG4558,0.0119408555
7789,dany,0.011939488
12938,tkv,0.011938368
8790,Gr64d,0.011936724
12773,Taf10b,0.01193076
12704,Sugb,0.011929882
477,aub,0.0119285
6406,CG6674,0.011927974
6682,CG7675,0.01192753
13282,Ugt37C2,0.011926861
1411,CG11790,0.011925791
1231,CG11151,0.011921249
8930,HDAC6,0.011920972
11491,r-l,0.011920072
3533,CG2747,0.011914111
3057,CG17068,0.01191041
12405,Snr1,0.011906716
6950,CG8675,0.011901451
11052,Pgi,0.011900112
8783,Gr59f,0.011897309
10900,P5cr,0.011896631
3064,CG17107,0.011890272
13077,Ts,0.011890093
6798,CG8080,0.0118878
12833,Tbp,0.011879401
10088,mRpS18C,0.011878049
10385,nec,0.011874798
96,Actn,0.011869859
2690,CG15213,0.011865959
2428,CG14569,0.011861721
4683,CG34183,0.011860743
9850,MED6,0.011859345
5980,CG5003,0.0118558165
4942,CG3746,0.011855331
4434,CG3328,0.011852309
4579,CG33919,0.011850746
7441,Cont,0.011847853
6568,CG7265,0.011846378
693,Bsg25D,0.01184611
5806,CG45487,0.0118380105
3431,CG1927,0.011828096
2384,CG14451,0.011826833
11610,rdx,0.011826507
4641,CG34116,0.011822952
6972,CG8788,0.0118211135
5527,CG43390,0.01182091
9134,Idgf1,0.011815795
9219,Invadolysin,0.011815207
5018,CG40635,0.011810346
9048,hpo,0.011806428
7126,CG9426,0.011804791
12511,Spn31A,0.011802064
7690,Cyp313a1,0.011800254
6577,CG7296,0.011798548
7355,cin,0.011787449
8637,gek,0.011785876
8606,Gbp2,0.011784284
7775,d4,0.011782341
6802,CG8093,0.011782117
4309,CG32756,0.011775659
10542,Nox,0.011769616
5964,CG4957,0.011768511
10367,ND-PDSW,0.011764508
3213,CG17715,0.011764379
2876,CG1572,0.011762007
11857,Rpn9,0.011760602
10859,Osi9,0.011759821
8540,fz,0.011747885
2462,CG14646,0.011745468
12454,Sp1,0.011732572
12574,Src64B,0.011731123
2907,CG15820,0.01172756
3483,CG2202,0.01172427
8040,Drip,0.011723016
1516,CG12171,0.011719477
8290,EndoB,0.011718179
6843,CG8229,0.011717827
4098,CG32052,0.011711453
7973,dob,0.011706614
8557,Gad1,0.011703568
1616,CG12560,0.0116979405
5912,CG4766,0.011697222
9930,mib1,0.011695314
1075,CG10565,0.011695142
8731,Gorab,0.011684111
3523,CG2678,0.011683008
2408,CG14515,0.0116795525
10382,ndl,0.011673352
8851,GstD6,0.011670942
13537,Wnt4,0.011670602
104,Acyp2,0.011667191
2487,CG14694,0.011666619
6128,CG5555,0.011664886
3447,CG2016,0.01165945
9370,jub,0.01165738
9450,Kmn2,0.011656423
9266,Ir68a,0.011655708
660,boss,0.011652783
10546,Npc1b,0.01164767
194,AlkB,0.011646098
683,brun,0.011643275
13200,tyn,0.0116417315
8798,Gr8a,0.011641342
2807,CG15534,0.011633877
13213,Uba3,0.011632666
10514,nolo,0.011624276
13306,und,0.011624239
501,bab1,0.011623869
2549,CG14854,0.01162146
11885,RpS27,0.011620014
8579,gammaTub37C,0.011615951
2136,CG13893,0.011614576
7578,crc,0.011611097
9874,Men-b,0.011610747
9516,l(2)gd1,0.011609905
2047,CG13670,0.011603502
1333,CG11474,0.011601566
45,Ac3,0.011589647
9737,mab-21,0.011589465
781,Calx,0.0115891965
9499,l(2)01289,0.0115879085
1812,CG13096,0.011586626
1736,CG12986,0.011585808
7045,CG9119,0.011585374
10508,Noa36,0.0115853185
11893,RpS3A,0.011584185
6643,CG7519,0.01157958
8708,GlyT,0.011579056
13025,tral,0.011575965
6203,CG5854,0.0115749305
6263,CG6048,0.011573465
12796,Tango10,0.011569551
5242,CG42705,0.011569122
4994,CG40045,0.011564938
1589,CG12483,0.011561085
540,Bdp1,0.011557898
10024,mr,0.011557599
12131,sens-2,0.011555071
10136,MsR2,0.011552093
10188,mthl8,0.011549062
3218,CG17726,0.011548205
7199,CG9686,0.011547129
5216,CG42663,0.011544113
10162,Mt2,0.011540035
8566,galla-2,0.011537446
294,AP-1sigma,0.011537389
10269,N,0.011530583
9489,l(1)10Bb,0.011527256
9254,Ir56b,0.011527069
3174,CG17560,0.011524106
11026,Pfdn1,0.011524059
7252,CG9897,0.01151487
11056,Pgm1,0.011511421
9854,mEFG1,0.0115044005
4286,CG32669,0.011502314
10060,mRpL36,0.011502096
10997,PEK,0.011500648
9331,jeb,0.011496675
4357,CG33012,0.011495221
6766,CG7990,0.011491455
1570,CG12384,0.011491284
3907,CG31463,0.011487353
10655,Oatp74D,0.011485334
1202,CG11052,0.011484777
7281,CG9993,0.011484503
973,CG10194,0.011481753
6132,CG5567,0.011477395
9205,insv,0.011475397
443,ato,0.011470706
11146,Pih1D1,0.011470123
12557,spz4,0.011469665
13629,zfh1,0.011469626
11828,RpL38,0.011469351
9949,mip120,0.011466794
9773,MAN1,0.011462864
10083,mRpS14,0.011460275
2897,CG15772,0.011459046
1618,CG12576,0.011457923
5873,CG46339,0.011456268
495,B-H2,0.011440153
13333,Usf,0.0114373965
10105,mRpS7,0.011432513
4813,CG34382,0.011431697
6637,CG7504,0.011430736
13023,Traf4,0.011429075
13071,trx,0.011425759
1745,CG13002,0.0114248805
8532,fusl,0.011422186
1310,CG11406,0.011420255
7720,Cyp4p2,0.011419553
6870,CG8323,0.011416812
11939,ru,0.011414524
11157,pirk,0.011410355
4906,CG3630,0.011407485
10476,Nipped-B,0.011405069
12164,sfl,0.011404636
5927,CG4830,0.0114019755
4585,CG33928,0.011392379
3230,CG17760,0.011391798
13643,Zir,0.011389426
9606,lectin-33A,0.011387448
2840,CG1561,0.0113861365
4317,CG32801,0.011382012
10471,ninaD,0.011380133
4436,CG33282,0.011378184
12007,sau,0.011375979
6141,CG5608,0.011371246
12549,spt4,0.011370407
3235,CG17776,0.011367709
12035,Sce,0.0113673555
12572,Sras,0.011366612
13595,yip2,0.011360927
1997,CG13559,0.0113603445
3720,CG30427,0.0113566015
4315,CG32795,0.011355745
9749,maf-S,0.011352314
12520,Spn43Ad,0.011349526
5801,CG4538,0.011347167
9787,Mat89Ba,0.011345362
11280,ppk27,0.01134086
12100,Sec3,0.01133108
11654,Rgk3,0.011328832
8135,ebd1,0.011326158
7699,cyp33,0.01132551
8820,Grip,0.011324772
3626,CG30108,0.011319859
8513,Fsn,0.011312997
5028,CG41099,0.011305892
6465,CG6891,0.011304807
6995,CG8892,0.011298964
7222,CG9775,0.011298468
290,ap,0.0112971375
9842,MED24,0.011295928
7084,CG9281,0.011295346
1532,CG12236,0.011295293
5706,CG44325,0.011294234
1832,CG13144,0.011291958
9967,Mkrn1,0.0112909395
10610,numb,0.011288015
7162,CG9572,0.011285535
13194,twr,0.011280059
9933,MICAL-like,0.011278571
12743,Syngr,0.011275629
11115,Picot,0.011275445
10886,p120ctn,0.011274589
11993,santa-maria,0.011274406
7830,Debcl,0.011273866
8611,GC1,0.011268847
10744,Opa1,0.011268675
12461,spab,0.01126834
4947,CG3769,0.011257765
8122,ea,0.011256748
12961,Tnpo,0.011256683
9314,Itgbn,0.011254589
13017,Tpr2,0.01125347
2407,CG14512,0.011250198
2222,CG14105,0.011249514
7952,DNAlig3,0.011246361
8501,fru,0.011239426
6989,CG8860,0.011230198
4741,CG34260,0.011228126
10582,Nsf2,0.011227616
10626,Nup58,0.01122389
7614,CstF50,0.011215936
4642,CG34117,0.011215568
8610,GC,0.011215496
4933,CG3713,0.011212145
6279,CG6126,0.011209719
4809,CG34370,0.011209436
3514,CG2611,0.011207737
11653,Rgk2,0.011206998
7283,Charon,0.011206984
6729,CG7849,0.011204692
12581,Srp19,0.011204076
10710,obst-F,0.011203344
3324,CG18273,0.011202918
12076,SdhB,0.011202494
587,betaTub56D,0.011197415
130,Adk1,0.01119533
12062,scro,0.011191973
7303,CheB38c,0.011187239
12683,su(f),0.011184753
13382,VGAT,0.011180521
9727,LysP,0.011179189
6069,CG5292,0.011174162
3418,CG18853,0.011174162
9317,ix,0.0111680385
8322,esg,0.011167783
8,4E-T,0.011166272
8143,eca,0.011165582
6969,CG8777,0.01115716
12239,shv,0.011155661
9449,Kmn1,0.011154491
7056,CG9150,0.011150526
9620,Lgr3,0.011149459
2442,CG14613,0.011148971
8860,GstE14,0.011148949
12779,TAF1C-like,0.011147615
13456,Vps26,0.011139114
11428,Ptp61F,0.011137894
12200,sgll,0.011134735
10193,MtnA,0.011134135
7138,CG9471,0.011133619
3227,CG17751,0.011132187
5462,CG43255,0.011130257
8687,Glos,0.011130048
13226,Ubi-p5E,0.011126666
12518,Spn43Aa,0.011125863
12812,tara,0.011124876
8924,Hcs,0.011123937
719,bw,0.011121965
6878,CG8366,0.011120976
5508,CG43345,0.011120134
12343,SmB,0.011118839
1100,CG10663,0.011118439
2146,CG13919,0.011114877
8184,egr,0.0111125745
11506,Rab3-GEF,0.011111125
11330,pre-mod(mdg4)-I,0.011101449
11369,Prosalpha7,0.011099462
3865,CG31300,0.0110983625
10856,Osi6,0.011097977
434,Atg6,0.0110965045
12908,Tie,0.0110950405
9050,Hpr1,0.0110915825
11989,san,0.011089529
12326,slmo,0.011084864
12646,ste24a,0.011079574
7931,Dlip2,0.011075172
4370,CG33090,0.01107352
2905,CG15818,0.01107285
6933,CG8607,0.011071918
3476,CG2162,0.011069432
13403,Vha68-1,0.011065333
8127,Eaf6,0.011064644
7148,CG9515,0.0110634435
8582,Gapdh2,0.011062522
637,bol,0.011061248
13155,Tudor-SN,0.011056074
3224,CG1774,0.011054356
10932,pasi1,0.011051158
1528,CG12219,0.01104819
9298,Ire1,0.011045639
2215,CG14089,0.011031208
602,BicC,0.011030809
9798,mbo,0.011029215
1199,CG11044,0.011027992
9638,Lip1,0.011022223
7455,CoRest,0.011020494
749,Cad88C,0.011020214
7165,CG9581,0.011018809
6897,CG8468,0.011017823
258,ana,0.011017545
2916,CG15877,0.011017541
917,cert,0.011016223
10578,Ns4,0.011013125
10253,Myb,0.011012996
9013,HmgZ,0.011012501
13197,tx,0.011010465
4289,CG32683,0.011008623
7388,CLS,0.011008616
5118,CG4238,0.011007664
4680,CG34179,0.011007382
4413,CG33228,0.011007284
8689,Glt,0.011002689
9082,Hsp22,0.0109920725
8548,g,0.0109854415
4677,CG34176,0.010980876
3811,CG31156,0.010976538
9526,l(2)SH0834,0.010976302
11908,Rpt6,0.010973836
1072,CG10560,0.010971971
3698,CG3038,0.0109718405
9343,jigr1,0.010969133
6219,CG5895,0.01096303
11711,ringer,0.0109614385
5846,CG4607,0.0109598115
10905,pad,0.010955056
13555,wupA,0.010934725
12687,Su(P),0.010934329
2479,CG14683,0.010933365
7523,Cpr50Cb,0.010929177
12365,smt3,0.010928793
874,Cdc16,0.010925265
9537,l(3)77CDf,0.010921248
1904,CG13319,0.010920716
826,Cbp53E,0.010920484
10039,mRpL13,0.010917074
12920,Tim23,0.010916758
8549,G6P,0.010916592
7454,cora,0.010909162
8716,GNBP2,0.010908657
9405,Keap1,0.010904142
3207,CG17684,0.010901363
13161,tutl,0.010901144
11126,PIG-G,0.010900923
10104,mRpS6,0.010899431
11870,RpS15,0.010898011
976,CG10208,0.010897499
3254,CG17839,0.01089269
8772,Gr47a,0.010892144
9144,Ids,0.010889474
4088,CG32017,0.01088889
7119,CG9396,0.010888073
12110,SecCl,0.010886768
247,amon,0.010886407
4786,CG34324,0.0108862
6376,CG6512,0.01087931
11841,RpLP0-like,0.010878689
6400,CG6656,0.010876723
9922,mgr,0.010870099
8113,e(y)1,0.010867743
3889,CG31388,0.010861477
12030,Sccpdh1,0.010854398
10047,mRpL20,0.01085289
9492,l(1)G0020,0.010851287
8712,Gmer,0.010847754
293,AP-1mu,0.010839915
6724,CG7834,0.010839804
12775,Taf12,0.0108373035
5889,CG4678,0.01083463
9028,hob,0.010831412
12313,slf,0.010830836
10262,Myo81F,0.01083043
8519,Fuca,0.010825717
3468,CG2124,0.010824319
4016,CG31792,0.01082309
11966,S2P,0.01082085
9582,Lcp4,0.010820747
12536,SppL,0.010820186
7857,dgt1,0.010820042
4318,CG32803,0.010818805
9373,jus,0.01081599
2231,CG14120,0.010812476
13553,wun,0.010812307
189,Alg9,0.0108108
11845,Rpn10,0.010809727
4633,CG34057,0.010807064
1613,CG12541,0.010804954
845,CCKLR-17D1,0.010804161
7204,CG9701,0.010802587
13029,trbd,0.010799646
6934,CG8611,0.010799034
553,beat-Va,0.010792918
8782,Gr59e,0.010792768
3232,CG17765,0.010791624
3524,CG2680,0.010780327
273,anne,0.01077636
3834,CG31221,0.010776159
9893,metro,0.010774562
8282,EMC8-9,0.0107689295
13458,Vps29,0.010768732
10172,mtgo,0.010767298
2864,CG15696,0.01076705
12559,spz6,0.0107642
8509,fs(1)Yb,0.010763658
13249,Ufd4,0.01076316
13442,vn,0.010761199
1935,CG1339,0.010757123
11631,Reph,0.010756651
7076,CG9257,0.010755352
8817,grh,0.010754958
12530,Spn88Eb,0.010753556
2987,CG16789,0.010748231
7845,Desat2,0.010746325
11782,RpII15,0.010741881
11741,robl,0.010741515
1513,CG12163,0.010739879
4714,CG34220,0.010739743
3968,CG31674,0.010739601
5816,CG45546,0.010737599
4062,CG31915,0.010733799
1945,CG13409,0.010733135
12238,shu,0.010731412
8862,GstE3,0.010730962
9778,Mapmodulin,0.01072917
8377,Fas1,0.010728892
6881,CG8372,0.010727778
9451,kmr,0.01072624
12374,Smyd5,0.010722956
4151,CG32206,0.010719384
13012,TpnC41C,0.0107154045
8821,Grip128,0.010711091
11195,Pli,0.010709428
13581,yellow-e,0.010708717
10648,Oatp26F,0.010700285
9832,MED14,0.010698231
12197,Sgf29,0.010696788
12590,SrpRbeta,0.010692609
7949,DnaJ-H,0.01069208
11729,RNaseZ,0.010690143
8844,GstD1,0.0106900055
9688,lqfR,0.010688773
2882,CG15739,0.010688497
4235,CG32473,0.010688034
10520,Non2,0.010686954
2723,CG15312,0.010686032
8331,Etf-QO,0.010682849
3879,CG31357,0.010681774
11485,qtc,0.010681144
2843,CG15615,0.010681116
1900,CG13313,0.010679697
7194,CG9673,0.010677116
8849,GstD4,0.010672728
11503,Rab27,0.01067114
4281,CG32647,0.010668313
5957,CG4945,0.01066566
12275,Sirt2,0.010664478
7545,Cpr66Cb,0.010663647
4244,CG32521,0.010663115
8447,Fit2,0.010660856
4882,CG3548,0.010651178
6939,CG8635,0.010643509
6704,CG7745,0.010643197
8347,exex,0.010640642
9476,Ktl,0.010633233
5567,CG43678,0.010632032
7495,Cpn,0.010629899
11466,Pyroxd1,0.010627795
5883,CG4658,0.010623932
5847,CG4610,0.010623018
7338,Cht11,0.010621929
11674,Rho1,0.010621829
12231,shn,0.010619305
10009,moon,0.010618059
9078,Hsc70Cb,0.010617369
